soc_code_2019,title,task_comp_nat,task_comp_ut,freq_sum_eco,importance,relevance,tot_emp_nat,tot_emp_ut,major_group_code,major_occ_category,a_med_nat,h_med_nat,a_med_ut,h_med_ut,ai_task_comp_nat,ai_task_comp_ut,freq_sum_ai,code_changed,title_changed,code_or_title_changed,code_and_title_changed,pct_automated_nat,pct_automated_ut,people_automated_nat,people_automated_ut,eco_value_nat,eco_value_ut,ut_share_of_nat,ut_concentration_index
11-3051.00,Industrial Production Managers,3881767.2143153846,37926.64442692308,16.561853461538462,3.6976923076923076,84.13461538461539,234380.0,2290.0,11,Management Occupations,121440.0,58.39,108370.0,52.10000000000001,79942.95743,4691.170889999999,23.254660384615384,False,False,False,False,2.0594474891534498,12.369063915050356,4826.933025077856,47.161347501614,586182746.5654548,5110875.228749909,0.058681477903887946,4.54873788034494
11-3051.01,Quality Control Systems Managers,6802797.196561539,66466.4458576923,29.024648846153845,3.8985185185185185,85.9774074074074,234380.0,2290.0,11,Management Occupations,121440.0,58.39,108370.0,52.1,66908.85855692308,3923.1462761538464,17.799539615384617,False,False,False,False,0.983549216941849,5.902446302835993,2305.242654668306,22.523277067968344,279948667.9829191,2440847.5358557296,0.05863418328704873,4.545071803367375
11-3051.02,Geothermal Production Managers,5157451.309338462,50390.66259230769,22.004656153846156,3.9629411764705886,79.54529411764706,234380.0,2290.0,11,Management Occupations,121440.0,58.39,108370.0,52.1,26331.256749230768,1541.3833996153846,11.571617307692307,False,False,False,False,0.5105478495076328,3.0588671002128915,1196.6220496759897,11.69154575372479,145317781.7126522,1267012.8133311556,0.058538163001293664,4.537628720358952
11-3051.03,Biofuels Production Managers,6401449.12143077,62545.091253846156,27.312266923076923,4.057142857142857,90.90785714285714,234380.0,2290.0,11,Management Occupations,121440.0,58.39,108370.0,52.1,4649.706446538462,274.9061915384616,8.276351153846155,False,False,False,False,0.07263521678196544,0.4395328010998089,170.24242109357058,1.6633464643070084,20674239.617603213,180256.8563369505,0.05912334352701326,4.582989418815466
11-3051.04,Biomass Power Plant Managers,6470586.0831,63220.59105,27.607245,3.856842105263158,82.88631578947368,234380.0,2290.0,11,Management Occupations,121440.0,58.39000000000001,108370.0,52.1,45940.76896076924,2695.2059550000004,12.794472692307693,False,False,False,False,0.7099939382733538,4.263177408240951,1664.0837925250867,16.2588611864598,202086335.76424652,1761972.7867766486,0.058666975237213606,4.547613695480755
11-3051.06,Hydroelectric Production Managers,4036669.0464615384,39440.10630769231,17.222753846153847,3.967777777777778,85.05777777777777,234380.0,2290.0,11,Management Occupations,121440.0,58.39,108370.0,52.1,8004.126104999999,468.07755,6.2228903846153845,False,False,False,False,0.19828541832073782,1.1868060049034583,464.7413634601453,4.540736079544896,56438191.17860004,492079.56894028035,0.058479532163742694,4.533083907902775
11-3061.00,Purchasing Managers,1297151.7996461538,7983.4551923076915,15.966910384615383,4.051666666666667,93.56722222222223,81240.0,500.0,11,Management Occupations,139510.0,67.07,123360.0,59.31,408917.3530153846,2516.7242307692304,12.990409615384614,False,False,False,False,31.524248212655753,31.524248212655753,25610.299247961535,157.62124106327875,3572892848.0831137,19444156.297566067,0.006154603643525357,0.47707862398533635
11-3071.00,"Transportation, Storage, and Distribution Managers",5219563.607307692,63712.983,24.50499346153846,3.914615384615385,92.16576923076923,213000.0,2600.0,11,Management Occupations,102010.0,49.05,97980.0,47.11,1098599.1466483516,26820.260857142857,19.550869505494504,False,False,False,False,21.0477202559664,42.0954405119328,44831.64414520843,547.2407266551264,4573276019.252712,53618646.397669286,0.024413145539906107,1.8924029159188487
11-3071.04,Supply Chain Managers,2135131.006153846,26062.631999999998,10.02408923076923,3.627666666666667,86.03133333333334,213000.0,2600.0,11,Management Occupations,102010.0,49.05,97980.0,47.11,364702.12269230763,8903.525999999998,8.409562692307691,True,False,True,False,17.081018524913365,34.162037049826736,36382.56945806547,444.1064816477475,3711385910.4172583,43513553.0718463,0.024413145539906103,1.8924029159188485
11-3111.00,Compensation and Benefits Managers,144427.84978846152,1223.3549807692307,7.196205769230768,3.875,74.67545454545454,20070.0,170.0,11,Management Occupations,140360.0,67.48,132920.0,63.91,15972.16915384615,135.28992307692303,6.588759615384615,False,False,False,False,11.058926084712908,11.058926084712908,2219.526465201881,18.800174344011943,311532734.655736,2498919.1738060676,0.008470353761833582,0.6565856960773974
11-3121.00,Human Resources Managers,3016879.0499076922,28976.149003846152,13.998139615384614,3.9057692307692307,94.71076923076923,215520.0,2070.0,11,Management Occupations,140030.0,67.32,131070.0,63.02,209690.59846153844,2014.0104807692305,11.251087692307692,False,False,False,False,6.950580218585639,6.950580218585639,14979.89048709577,143.87701052472272,2097634064.9080207,18857959.769475408,0.00960467706013363,0.7445136000743992
11-3131.00,Training and Development Managers,225863.96110769227,2511.8323076923075,5.023664615384615,3.9616666666666664,92.47166666666668,44960.0,500.0,11,Management Occupations,127090.0,61.1,109980.0,52.88,139894.71735384615,1555.7686538461537,4.192748461538461,False,False,False,False,61.937600256264055,61.93760025626405,27847.145075216322,309.6880012813203,3539093667.6092424,34059486.380919605,0.011120996441281138,0.8620522111336459
11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",111296.43807692306,1224.0725,18.831884615384613,3.8590000000000004,84.1375,5910.0,65.0,11,Management Occupations,87980.0,42.3,87980.0,42.3,10999.180970979021,120.97237954545454,12.061807552447553,False,False,False,False,9.88277896492688,9.882778964926876,584.0722368271786,6.423806327202471,51386675.39605517,565166.4806672734,0.010998307952622672,0.8525419227806994
11-9021.00,Construction Managers,3542852.23845,50549.69605,10.170964999999999,3.6260000000000003,92.7368,348330.0,4970.0,11,Management Occupations,106980.0,51.43,99900.0,48.03,1369159.3983639053,19535.274624260353,6.535414142011834,False,False,False,False,38.64568167717074,38.64568167717074,134614.50298608883,1920.6903793553859,14401059529.451784,191876968.89760303,0.014268079120374358,1.106000637559019
11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",1319669.5139846154,10134.295346153845,18.42599153846154,3.928235294117647,85.17294117647059,71620.0,550.0,11,Management Occupations,56270.0,27.05,59400.0,28.56,374899.5751416667,2879.010979166667,15.223460416666667,False,True,True,False,28.40859557403076,28.408595574030766,20346.23615012083,156.24727565716918,1144882708.167299,9281088.174035849,0.007679419156660151,0.5952758189587489
11-9032.00,"Education Administrators, Kindergarten through Secondary",5998869.808296153,52738.554457692306,18.768168846153845,3.776875,81.05875,319630.0,2810.0,11,Management Occupations,104070.0,48.39,124650.0,59.92788461538461,1615478.509332923,14202.342118153845,12.2582512,False,True,True,False,26.929714445524265,26.92971444552426,86075.4462822292,756.7249759192318,8957871694.591593,94325768.24833225,0.008791415073678942,0.6814729995890131
11-9033.00,"Education Administrators, Postsecondary",3399529.7362076924,47210.338134615384,19.269525769230768,3.6974074074074075,66.34962962962963,176420.0,2450.0,11,Management Occupations,103960.0,49.97999999999999,100110.0,48.13,1294835.3363923077,17981.785365384614,11.973419999999999,False,False,False,False,38.088660399151166,38.08866039915117,67196.01467618249,933.1721797792036,6985697685.735931,93419866.91769607,0.013887314363450856,1.076485377630579
11-9041.00,Architectural and Engineering Managers,2924808.6847,34484.76532307693,13.905147307692308,3.346315789473684,80.61105263157894,210340.0,2480.0,11,Management Occupations,167740.0,80.64,149990.0,72.11,648462.8460384615,15293.935048076923,13.775273846153846,False,False,False,False,22.171120095158457,44.3498307289983,46634.7340081563,549.8437783599297,7822510282.528138,82471068.31620586,0.023584905660377357,1.8282012930456943
11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers,4531095.1737,53423.58101538462,21.541766538461538,3.548888888888889,65.62444444444445,210340.0,2480.0,11,Management Occupations,167740.0,80.64,149990.0,72.11,25282.929274615384,595.9512865384615,5.397771923076923,False,False,False,False,0.557987159955633,1.1155210399820312,1173.6701922506784,13.838081566899698,196871438.04812878,2075573.8542192858,0.02357129112949779,1.8271459526802651
11-9051.00,Food Service Managers,15459950.063007694,127867.58026153847,63.30078230769231,4.3246153846153845,77.12461538461538,244230.0,2020.0,11,Management Occupations,65310.0,31.4,57450.0,27.62,3361373.961350405,27801.56165060729,44.41716971659919,False,False,False,False,21.742463252798235,21.742463252798235,53101.61800230913,439.1977577065243,3468066671.730809,25231911.180239823,0.00827089219178643,0.6411242859058168
11-9071.00,Gambling Managers,208125.23921538462,2297.486406923077,45.04875307692308,4.254736842105263,70.18,4620.0,51.0,11,Management Occupations,85580.0,41.14,85580.0,41.14,30046.74572307692,331.6848553846154,40.60835547337278,False,True,True,False,14.436858228416089,14.436858228416089,666.9828501528232,7.362797696492205,57080392.31607861,630108.2268658029,0.01103896103896104,0.8556931766411277
11-9081.00,Lodging Managers,1749823.7902307692,19254.4093,42.31738307692308,4.142083333333333,84.895,41350.0,455.0,11,Management Occupations,68130.0,32.76,64160.0,30.850000000000005,377345.86605769227,4152.173374999999,39.80442923076923,False,False,False,False,21.56479230448269,21.56479230448269,8917.041617903593,98.11980498539624,607518045.4277718,6295366.687863023,0.011003627569528416,0.8529542767941364
11-9111.00,Medical and Health Services Managers,10661587.530676924,93833.42623846153,18.84205346153846,3.9766666666666666,87.50055555555555,565840.0,4980.0,11,Management Occupations,117960.0,56.71,107980.0,51.91,4583626.31116923,40340.83668461538,14.972551923076923,False,False,False,False,42.991968109632985,42.99196810963299,243265.7523515473,2141.0000118597227,28695628147.38852,231185181.28061286,0.008801074508695036,0.6822217577922813
11-9121.00,Natural Sciences Managers,1200077.1593461537,13681.855192307692,11.897265384615384,3.795,83.3125,100870.0,1150.0,11,Management Occupations,161180.0,77.49,117190.0,56.34,38341.95262615385,1312.879463076923,11.897265384615384,False,False,False,False,3.194957284833581,9.59577078271563,3222.7534132116334,36.742008775586186,519443395.14145106,4305796.008410946,0.03424133027021113,2.654241877285638
11-9121.01,Clinical Research Coordinators,2941782.8445923077,33538.71588461538,29.164100769230767,3.9381818181818184,75.16272727272727,100870.0,1150.0,11,Management Occupations,161180.0,77.49,117190.0,56.34,143993.6890576923,4922.982423076923,27.554781923076924,False,False,False,False,4.894776285829076,14.678505998898887,4937.36083951579,56.28992728703438,795803820.113155,6596616.5787675595,0.034188876299325086,2.65017586918791
11-9121.02,Water Resource Specialists,996863.9141999999,11365.059,9.88266,3.505714285714286,93.07190476190476,100870.0,1150.0,11,Management Occupations,161180.0,77.49,117190.0,56.34,6424.2082523076915,219.67043999999999,4.454530384615384,False,False,False,False,0.6444418501660005,1.9328578936545777,650.0484942624447,7.411081276909005,104774816.30522084,868504.6148409663,0.034194165471066476,2.65058586322206
11-9131.00,Postmasters and Mail Superintendents,301335.21450384613,2400.208080769231,21.820073461538463,4.1269230769230765,70.48692307692308,13810.0,110.0,11,Management Occupations,92730.0,44.58,94720.0,45.54,56858.558557692304,452.8922115384615,20.837306153846153,False,False,False,False,18.868872876776432,18.868872876776425,2605.7913442828253,20.755760164454077,241635031.35534638,1965985.6027770902,0.007965242577842143,0.6174316314819058
11-9141.00,"Property, Real Estate, and Community Association Managers",4577611.797415385,49535.24093076923,15.43153923076923,3.9722222222222223,77.22222222222223,296640.0,3210.0,11,Management Occupations,66700.0,32.07,59100.0,28.42,1441747.9827692308,15601.439538461538,13.296620769230769,False,False,False,False,31.495636733181957,31.495636733181957,93428.65680531095,1011.0099391351409,6231691408.914241,59750687.40288683,0.010821197411003236,0.8388130690017908
11-9151.00,Social and Community Service Managers,3901607.0141,40315.341799999995,19.95809,3.915625,77.901875,195490.0,2020.0,11,Management Occupations,78240.0,37.61,77600.0,37.31,999621.7991038462,10329.10140769231,15.217308846153845,False,False,False,False,25.620771017975862,25.62077101797587,50086.045263041015,517.5395745631124,3918732181.380329,40161070.98609752,0.01033300936109264,0.80097081358012
11-9161.00,Emergency Management Directors,52149.507092307686,746.7709846153845,4.148727692307691,3.8552173913043477,94.66347826086958,12570.0,180.0,11,Management Occupations,86130.0,41.41,79750.0,38.34,17704.5936,253.52639999999997,3.2195180769230762,False,False,False,False,33.94968540864985,33.94968540864984,4267.475455867286,61.10943373556973,367557661.0138493,4873477.340411686,0.014319809069212408,1.1100105225556673
11-9171.00,Funeral Home Managers,206782.37723076923,2679.3448269230767,15.760851923076922,3.978695652173913,90.83826086956523,13120.0,170.0,11,Management Occupations,76830.0,36.94,89060.0,42.82,58006.79495384616,751.6124346153846,12.40103751923077,True,True,True,True,28.05209792569052,28.052097925690518,3680.435247850596,47.68856647367389,282767840.09236133,4247143.730145397,0.01295731707317073,1.0043959542891283
11-9179.01,Fitness and Wellness Coordinators,204348.30261923076,2259.7143092307692,19.480295769230768,3.82625,91.34541666666667,10490.0,116.0,11,Management Occupations,61340.0,29.49,59840.0,28.77,42482.43024230768,469.7771123076923,15.351188076923076,True,False,True,False,20.789225894117973,20.789225894117976,2180.7897962929756,24.11550203717685,133769646.10461111,1443071.6419046626,0.011058150619637752,0.8571806710882693
11-9179.02,Spa Managers,427354.80108846154,4725.753758461538,40.73925653846154,4.081428571428571,90.75333333333333,10490.0,116.0,11,Management Occupations,61340.0,29.49,59840.0,28.77,142828.61029038462,1579.4202853846155,37.723969230769235,True,False,True,False,33.42155275349753,33.42155275349754,3505.920883841891,38.76900119405713,215053187.01486158,2319937.0314523787,0.01105815061963775,0.8571806710882692
11-9199.01,Regulatory Affairs Managers,6081092.562353846,58692.595176923074,9.637536153846153,3.867037037037037,92.75296296296295,630980.0,6090.0,11,Management Occupations,136550.0,65.65,136550.0,65.65,341844.1740179486,19796.16805384615,7.382571538461538,False,False,False,False,5.621426914863945,33.728561489183676,35470.079547408524,342.3448991152143,4843439362.198634,46747195.97418251,0.057909917905480376,4.488929840106696
11-9199.02,Compliance Managers,14167251.726815384,136737.3974076923,22.452774615384616,3.949655172413793,72.49206896551723,630980.0,6090.0,11,Management Occupations,136550.0,65.65,136550.0,65.65,1121695.2152056678,64957.277827530364,18.272118259109313,False,False,False,False,7.917521597237903,47.505129583427426,49957.977774251725,482.1770652717883,6821761865.074073,65841278.26286269,0.057909917905480376,4.488929840106696
11-9199.08,Loss Prevention Managers,9764933.631653845,94247.75082692307,15.475821153846153,3.8,90.90777777777777,630980.0,6090.0,11,Management Occupations,136550.0,65.65,136550.0,65.65,320868.29555128195,18581.45665384615,13.175476923076921,False,False,False,False,3.2859239771088733,19.71554386265324,20733.52311076157,200.1127702059304,2831162580.7744923,27325398.771619793,0.057909917905480376,4.488929840106696
11-9199.09,Wind Energy Operations Managers,10660457.09303077,102891.03251538462,16.89507923076923,3.983125,96.07625,630980.0,6090.0,11,Management Occupations,136550.0,65.65,136550.0,65.65,1116530.111702564,64658.16710769231,10.762739230769231,False,False,False,False,10.473566958329497,62.84140174997699,66086.11279366746,637.8402277622664,9024058701.975292,87097083.10093747,0.057909917905480376,4.488929840106696
11-9199.10,Wind Energy Development Managers,3776027.004615384,36444.902307692304,5.984384615384615,3.720666666666667,92.466,630980.0,6090.0,11,Management Occupations,136550.0,65.65,136550.0,65.65,310138.76378333324,17960.11035,4.330817692307692,False,True,True,False,8.213361911984608,49.28017147190766,51824.67099224048,500.1937404398626,7076658823.9904375,68301455.25706324,0.057909917905480376,4.488929840106696
11-9199.11,Brownfield Redevelopment Specialists and Site Managers,3289709.8477384606,31751.137869230763,5.213651538461537,3.6208695652173915,87.46347826086956,630980.0,6090.0,11,Management Occupations,136550.0,65.65,136550.0,65.65,187832.3510089743,10877.356026923075,3.637158461538461,False,False,False,False,5.709693550575631,34.25816130345379,36027.02436542211,347.720337230056,4919490177.09839,47481212.04876415,0.05790991790548037,4.488929840106695
13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",376402.44835384615,3441.0913,26.469933076923077,3.7214285714285715,77.18785714285715,14220.0,130.0,13,Business and Financial Operations Occupations,96310.0,46.3,60470.0,29.07,194546.7569769231,1778.55685,19.483113461538462,False,False,False,False,51.6858372807487,51.68583728074869,7349.726061322465,67.19158846497331,707852116.9659666,4063075.3544769357,0.009142053445850912,0.7086529906658133
13-1021.00,"Buyers and Purchasing Agents, Farm Products",4561914.542076923,50256.9513323077,28.107914615384615,3.6875,68.82583333333334,162300.0,1788.0,13,Business and Financial Operations Occupations,75650.0,36.37,75650.0,36.37,1159690.3050000002,12775.885800000002,25.99956,False,False,False,False,25.4211317266812,25.4211317266812,41258.49679240359,454.52983527305986,3121205282.3453317,34385182.038406976,0.011016635859519409,0.8539626239516067
13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",3254423.4324230766,35852.79788769231,20.051900384615383,3.5869999999999997,69.869,162300.0,1788.0,13,Business and Financial Operations Occupations,75650.0,36.37,75650.0,36.37,1528033.8379615385,16833.792373846154,17.793492307692308,False,False,False,False,46.95252076721445,46.95252076721445,76203.94120518905,839.5110713177944,5764828152.172552,63509012.54519115,0.011016635859519409,0.8539626239516067
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",4360544.437615384,48038.530218461536,26.867186923076922,3.858421052631579,96.05631578947369,162300.0,1788.0,13,Business and Financial Operations Occupations,75650.0,36.37,75650.0,36.37,2578256.9128846154,28403.717561538462,25.570251538461537,False,False,False,False,59.12694962224868,59.12694962224868,95963.03923690962,1057.1898592458065,7259603918.272213,79976412.85194527,0.011016635859519409,0.8539626239516067
13-1031.00,"Claims Adjusters, Examiners, and Investigators",20123297.739369232,137885.0313923077,65.97369923076923,4.271481481481481,80.82925925925926,305020.0,2090.0,13,Business and Financial Operations Occupations,76790.0,36.92,66240.0,31.84,4065773.475230769,27858.719307692307,65.95209230769231,False,False,False,False,20.20431008818444,20.204310088184442,61627.18663098018,422.27008084305476,4732351661.392968,27971170.15504395,0.006852009704281687,0.5311385672563677
13-1032.00,"Insurance Appraisers, Auto Damage",182667.22162692307,1875.9149846153846,23.448937307692308,4.428571428571429,92.83857142857143,7790.0,80.0,13,Business and Financial Operations Occupations,76650.0,36.85,66080.0,31.77,0.0,0.0,14.311342692307692,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,
13-1041.00,Compliance Officers,14583969.62616923,140424.37506153845,36.664327692307694,4.315,64.13333333333334,397770.0,3830.0,13,Business and Financial Operations Occupations,78420.0,37.7,64730.0,31.12,1423576.9588462538,95950.16785244756,48.77912937062937,False,False,False,False,9.761244677113227,68.32871273979259,38827.30295215328,373.8556711334366,3044837097.50786,24199677.592467353,0.06740075923272243,5.224619379696646
13-1041.01,Environmental Compliance Inspectors,6045848.662257692,58213.541434615385,15.199358076923076,3.9584615384615387,70.0,397770.0,3830.0,13,Business and Financial Operations Occupations,78420.0,37.7,64730.0,31.12,300440.9263186813,20249.94653846154,11.906415769230769,False,False,False,False,4.969375568300912,34.785628978106395,19766.68519803054,190.32708426592492,1550103453.229555,12319872.16453332,0.06740075923272244,5.224619379696647
13-1041.03,Equal Opportunity Representatives and Officers,10563055.434403846,101708.2794423077,26.55568653846154,4.054444444444445,70.97222222222223,397770.0,3830.0,13,Business and Financial Operations Occupations,78420.0,37.7,64730.0,31.12,736832.6230236264,49663.078219230774,16.588825,False,False,False,False,6.975563345277583,48.828943416943076,27746.698318510644,267.16407612413144,2175896082.1376047,17293530.64751503,0.06740075923272243,5.224619379696646
13-1041.04,Government Property Inspectors and Investigators,3278084.836303846,31563.629542307688,8.241156538461537,3.743846153846154,54.159230769230774,397770.0,3830.0,13,Business and Financial Operations Occupations,78420.0,37.7,64730.0,31.12,94640.5418802198,6378.844376923076,6.561143461538461,False,False,False,False,2.8870681085523793,20.20947675986665,11483.8908153888,110.57470855755614,900566717.7427897,7157500.884930609,0.0674007592327224,5.2246193796966445
13-1041.06,Coroners,12729691.18371923,122570.12151153845,32.002642692307695,4.592499999999999,94.421,397770.0,3830.0,13,Business and Financial Operations Occupations,78420.0,37.7,64730.0,31.12,125013.42857142857,8426.0,28.673855,False,False,False,False,0.9820617544227292,6.874432280959105,3906.3470405672906,37.61296519439053,306335734.92128694,2434687.237032899,0.06740075923272243,5.224619379696646
13-1041.07,Regulatory Affairs Specialists,7165845.826546154,68997.63560769231,18.015048461538463,3.799,84.16666666666667,397770.0,3830.0,13,Business and Financial Operations Occupations,78420.0,37.7,64730.0,31.12,664256.5141763737,44771.39338076924,15.959502307692308,False,False,False,False,9.269757265996564,64.88830086197595,36872.31347695453,355.03170328766845,2891526822.862774,22981202.15381078,0.06740075923272243,5.224619379696646
13-1041.08,Customs Brokers,26179455.607176926,252073.59774615386,65.81556076923077,3.9743478260869565,95.0,397770.0,3830.0,13,Business and Financial Operations Occupations,78420.0,37.7,64730.0,31.12,1270698.885436813,85646.06963461539,64.32279538461539,True,False,True,False,4.853801792152085,33.9766125450646,19306.96738864335,185.90060863942486,1514052382.6174114,12033346.397229971,0.06740075923272243,5.224619379696646
13-1051.00,Cost Estimators,1355131.3331846152,15432.18846153846,6.172875384615384,3.869285714285714,91.88214285714285,219530.0,2500.0,13,Business and Financial Operations Occupations,77070.0,37.05,79150.0,38.05,271218.84510769224,3088.6307692307687,5.4384830769230765,False,False,False,False,20.014211055862503,20.014211055862507,43937.19753093495,500.3552763965626,3386239813.7091565,39603120.12678793,0.011387965198378355,0.8827464905153903
13-1071.00,Human Resources Specialists,23671072.81786154,269616.8889615385,25.80065923076923,4.067692307692308,75.9326923076923,917460.0,10450.0,13,Business and Financial Operations Occupations,72910.0,35.05,67620.0,32.51,20299558.698761538,231214.86321153847,25.067432692307694,False,False,False,False,85.75681742419403,85.75681742419401,786784.4971400105,8961.587420828277,57364457686.478165,605982541.3964081,0.011390142349530225,0.882915253986753
13-1074.00,Farm Labor Contractors,4117.635834615385,50.215071153846154,10.04301423076923,4.227142857142857,88.15142857142857,410.0,5.0,13,Business and Financial Operations Occupations,48690.0,23.41,48690.0,23.41,511.40892692307693,6.236694230769231,6.115556153846153,False,False,False,False,12.419964937740687,12.419964937740689,50.921856244736816,0.6209982468870343,2479385.1805562354,30236.4046409297,0.012195121951219513,0.9453138393309445
13-1075.00,Labor Relations Specialists,468818.8635692307,1524.2601230769228,7.2583815384615376,3.6592857142857143,76.82785714285714,64590.0,210.0,13,Business and Financial Operations Occupations,93500.0,44.95,91730.0,44.1,40706.50601538461,132.34813846153844,1.6552203846153843,False,False,False,False,8.682779038683767,8.682779038683767,5608.206981085845,18.233835981235913,524367352.7315265,1672589.7745587702,0.0032512772875058055,0.25202514806129217
13-1081.00,Logisticians,4886196.8722,82321.34435,20.735855,3.804090909090909,93.18045454545454,235640.0,3970.0,13,Business and Financial Operations Occupations,80880.0,38.89,84000.0,40.38,101703.48755346153,30003.926996153845,17.51077769230769,False,False,False,False,2.0814447353135352,36.44732387822557,4904.716374292814,82.63335599194735,396693460.3528028,6941201.903323578,0.2950137474920116,22.86820742036083
